episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius,exploration_mode,guarded_radius2_active,guarded_radius2_recent_frontier_expansions,guarded_radius2_recent_duplicate_rate,guarded_radius2_recent_dominated_rate,guarded_radius2_cooldown_remaining,guarded_radius2_safe_offset_count,samples_rejected_by_mask,samples_rejected_by_optimizer,steps_fallen_back_to_baseline,forbidden_mask_total,static_invalid_level_disabled,static_invalid_level_applied,static_invalid_level_scan_evaluated,static_invalid_level_scan_invalid,empirical_invalid_level_disabled,empirical_invalid_level_applied,rejection_optimizer_wall_seconds,baseline_prior_scale,base_action_source,proposal_direction,empirical_offset_success_rate,empirical_offset_failure_rate,frontier_seed_episode
77,37.52645659853348,40.49983760741593,3,0.3384189009666443,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14781,True,1,1,radius1,False,2,0.881578947368421,0.06578947368421052,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9826851851851852,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
78,37.877938845314716,40.850162392584075,3,0.3336137533187866,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,2,0.881578947368421,0.06578947368421052,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9816666666666667,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
79,37.22310093971156,40.195284343803586,3,0.3446560204029083,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,2,0.881578947368421,0.06578947368421052,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9806481481481482,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
80,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,2,0.85,0.0875,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9796296296296296,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
81,37.3755399641018,40.347723368193826,3,0.3385860025882721,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,2,0.85,0.0875,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9786111111111111,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
82,37.22310093971156,40.195284343803586,3,0.3434590697288513,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,2,0.85,0.0875,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9775925925925926,frontier,empirical_bidirectional_radius1,0.0,0.0,68
83,37.52854297679451,40.50016239258407,3,0.3441044092178345,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,2,0.85,0.0875,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.976574074074074,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
84,37.57306079653423,40.54528434380359,3,0.34225034713745117,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,2,0.8214285714285714,0.11904761904761904,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9755555555555555,frontier,empirical_bidirectional_radius1,0.0,0.0,67
85,37.72677332461965,40.6978857607779,3,0.3457013964653015,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|validation_required,False,2,0.8214285714285714,0.11904761904761904,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.974537037037037,frontier,empirical_bidirectional_radius1,0.0,0.0,67
86,37.527978988492045,40.50016239258407,3,0.3404800593852997,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,2,0.8214285714285714,0.11904761904761904,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9735185185185186,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
87,37.52721779351276,40.5,3,0.3397313356399536,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,2,0.8214285714285714,0.11904761904761904,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9725,frontier,empirical_bidirectional_radius1,0.0,0.0,68
88,37.375599056443434,40.347723368193826,3,0.3378866910934448,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,3,0.7954545454545454,0.125,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9714814814814815,frontier,empirical_bidirectional_radius1,0.0,0.0,84
89,37.877938845314716,40.850162392584075,3,0.33593273162841797,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.7954545454545454,0.125,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.970462962962963,frontier,empirical_bidirectional_radius1,1.0,0.0,67
90,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7954545454545454,0.125,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9694444444444444,frontier,empirical_bidirectional_radius1,1.0,0.0,68
91,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7954545454545454,0.125,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9684259259259259,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
92,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7934782608695652,0.13043478260869565,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9674074074074074,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
93,37.06990072034203,40.042682926829265,3,0.3400094211101532,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1,False,3,0.7934782608695652,0.13043478260869565,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9663888888888889,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
94,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7934782608695652,0.13043478260869565,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9653703703703703,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
95,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7934782608695652,0.13043478260869565,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9643518518518519,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
96,37.52854297679451,40.50016239258407,3,0.3441044092178345,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit,False,3,0.7916666666666666,0.13541666666666666,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9633333333333334,frontier,empirical_bidirectional_radius1,1.0,0.0,60
97,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7916666666666666,0.13541666666666666,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9623148148148148,frontier,empirical_bidirectional_radius1,0.0,0.0,60
98,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7916666666666666,0.13541666666666666,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9612962962962963,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
99,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7916666666666666,0.13541666666666666,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9602777777777778,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
100,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.8,0.13,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9592592592592593,frontier,empirical_bidirectional_radius1,1.0,0.0,0
101,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.8,0.13,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9582407407407407,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
102,37.374778769122514,40.34756097560975,3,0.3401963710784912,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1,False,3,0.8,0.13,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9572222222222222,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
103,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.8,0.13,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9562037037037037,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
104,37.8805892118782,40.850487177752214,3,0.33896851539611816,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,1,1,radius1|validation_required,False,3,0.7980769230769231,0.1346153846153846,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9551851851851851,frontier,empirical_bidirectional_radius1,0.0,0.0,78
105,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.7980769230769231,0.1346153846153846,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9541666666666666,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
106,37.37352942001671,40.34739858302569,3,0.34199053049087524,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14781,True,1,1,radius1,False,3,0.7980769230769231,0.1346153846153846,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9531481481481482,frontier,empirical_bidirectional_radius1,0.0,0.0,68
107,37.52849129720795,40.50016239258407,3,0.3460543155670166,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,3,0.7980769230769231,0.1346153846153846,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9521296296296297,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
108,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,4,0.7777777777777778,0.14814814814814814,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9511111111111111,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
109,37.57306079653423,40.54528434380359,3,0.34225034713745117,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit,False,4,0.7777777777777778,0.14814814814814814,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9500925925925926,frontier,empirical_bidirectional_radius1,0.0,0.0,84
110,37.22310093971156,40.195284343803586,3,0.34049081802368164,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,4,0.7777777777777778,0.14814814814814814,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9490740740740741,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
111,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,4,0.7777777777777778,0.14814814814814814,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9480555555555555,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
112,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,4,0.7767857142857143,0.15178571428571427,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.947037037037037,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
113,37.52854297679451,40.50016239258407,3,0.3357553780078888,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,4,0.7767857142857143,0.15178571428571427,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9460185185185185,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
114,37.528467142618574,40.50016239258407,3,0.34699758887290955,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,4,0.7767857142857143,0.15178571428571427,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.945,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
115,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,4,0.7767857142857143,0.15178571428571427,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9439814814814815,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
116,37.375599056443434,40.347723368193826,3,0.3378866910934448,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit,False,4,0.7672413793103449,0.16379310344827586,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.942962962962963,frontier,empirical_bidirectional_radius1,1.0,0.0,78
117,37.72549982092447,40.69772336819383,3,0.3402178883552551,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,4,0.7672413793103449,0.16379310344827586,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9419444444444445,frontier,empirical_bidirectional_radius1,0.0,0.0,84
118,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,4,0.7672413793103449,0.16379310344827586,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9409259259259259,frontier,empirical_bidirectional_radius1,0.0,0.0,60
119,37.528467142618574,40.50016239258407,3,0.33866655826568604,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,4,0.7672413793103449,0.16379310344827586,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9399074074074074,frontier,empirical_bidirectional_radius1,0.0,0.0,60
120,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7583333333333333,0.16666666666666666,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9388888888888889,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
121,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7583333333333333,0.16666666666666666,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9378703703703704,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
122,37.72694192452837,40.698048153361974,3,0.3390005826950073,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,1,1,radius1|validation_required,False,5,0.7583333333333333,0.16666666666666666,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9368518518518518,frontier,empirical_bidirectional_radius1,0.0,0.0,67
123,37.87875913263562,40.85032478516814,3,0.33546656370162964,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|validation_required,False,5,0.7583333333333333,0.16666666666666666,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9358333333333333,frontier,empirical_bidirectional_radius1,0.0,0.0,84
124,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.1693548387096774,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9348148148148148,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
125,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.1693548387096774,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9337962962962962,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
126,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.1693548387096774,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9327777777777778,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
127,37.72626101590375,40.6978857607779,3,0.3391568064689636,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|validation_required,False,5,0.75,0.1693548387096774,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9317592592592593,frontier,empirical_bidirectional_radius1,0.0,0.0,67
128,37.52721779351276,40.5,3,0.3397313356399536,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.171875,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9307407407407408,frontier,empirical_bidirectional_radius1,1.0,0.0,68
129,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.171875,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9297222222222222,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
130,37.52803808083368,40.50016239258407,3,0.33605116605758667,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,5,0.75,0.171875,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9287037037037037,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
131,37.877938845314716,40.850162392584075,3,0.33593273162841797,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit|validation_required,False,5,0.75,0.171875,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9276851851851852,frontier,empirical_bidirectional_radius1,1.0,0.0,67
132,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.17424242424242425,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9266666666666666,frontier,empirical_bidirectional_radius1,1.0,0.0,68
133,37.877938845314716,40.850162392584075,3,0.33593273162841797,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit|validation_required,False,5,0.75,0.17424242424242425,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9256481481481481,frontier,empirical_bidirectional_radius1,1.0,0.0,78
134,37.877938845314716,40.850162392584075,3,0.3396753966808319,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,5,0.75,0.17424242424242425,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9246296296296296,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
135,37.72677332461965,40.6978857607779,3,0.3457013964653015,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|cached_reward_hit|validation_required,False,5,0.75,0.17424242424242425,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9236111111111112,frontier,empirical_bidirectional_radius1,0.0,0.0,85
136,37.52721779351276,40.5,3,0.3397313356399536,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.17647058823529413,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9225925925925926,frontier,empirical_bidirectional_radius1,0.0,0.0,68
137,37.52803808083368,40.50016239258407,3,0.33779072761535645,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,5,0.75,0.17647058823529413,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9215740740740741,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
138,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.17647058823529413,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9205555555555556,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
139,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.75,0.17647058823529413,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.919537037037037,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
140,37.375599056443434,40.347723368193826,3,0.34037816524505615,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,5,0.75,0.17857142857142858,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9185185185185185,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
141,37.877938845314716,40.850162392584075,3,0.3336137533187866,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit|validation_required,False,5,0.75,0.17857142857142858,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9175,frontier,empirical_bidirectional_radius1,0.0,0.0,78
142,37.52721779351276,40.5,3,0.3357852101325989,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1,False,5,0.75,0.17857142857142858,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9164814814814815,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
143,37.375599056443434,40.347723368193826,3,0.3380088806152344,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,5,0.75,0.17857142857142858,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9154629629629629,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
144,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7361111111111112,0.19444444444444445,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9144444444444444,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
145,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7361111111111112,0.19444444444444445,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9134259259259259,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
146,37.07066191532131,40.04284531941334,3,0.34547173976898193,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,5,0.7361111111111112,0.19444444444444445,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9124074074074073,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
147,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7361111111111112,0.19444444444444445,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9113888888888889,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
148,37.52874018347133,40.50032478516815,3,0.33549338579177856,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1,False,5,0.7364864864864865,0.19594594594594594,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9103703703703704,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
149,37.374778769122514,40.34756097560975,3,0.345350444316864,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1,False,5,0.7364864864864865,0.19594594594594594,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9093518518518519,frontier,empirical_bidirectional_radius1,0.0,0.0,60
150,37.52596844440695,40.49983760741593,3,0.34184494614601135,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14781,True,1,1,radius1,False,5,0.7364864864864865,0.19594594594594594,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9083333333333333,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
151,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7364864864864865,0.19594594594594594,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9073148148148148,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
152,37.06990072034203,40.042682926829265,3,0.33859699964523315,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7236842105263158,0.21052631578947367,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9062962962962963,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
